architecture,family,seed,eval_split,training,train_epsilon,rob_lam,config_id,config_label,model_id,cert_theta,cert_gamma,cert_alpha,eval_epsilon,n,mc_samples,accuracy,nll,brier,ece,ece_adaptive,mean_predictive_entropy,mean_mutual_information,mean_confidence
mlp512x1,bbb,0,val,standard,,,standard,standard,mlp512x1|bbb|s0|val|standard,0.075,0.075,0.05,0.07,2000.0,50.0,0.671,1.004286527633667,0.4944971799850464,0.17696068215370175,0.1767392320632935,0.3585049881031346,0.07944433434196757,0.8477392369230563
mlp512x1,bbb,0,val,standard,,,standard,standard,mlp512x1|bbb|s0|val|standard,0.075,0.075,0.05,0.08,2000.0,50.0,0.554,1.4267584085464478,0.6835300922393799,0.2803805143609643,0.2795788860619069,0.38176003207377535,0.08766005933700143,0.8335788898935413
mlp512x1,bbb,0,val,standard,,,standard,standard,mlp512x1|bbb|s0|val|standard,0.075,0.075,0.05,0.1,2000.0,50.0,0.335,2.5814249515533447,1.0864827632904053,0.5174231443703174,0.5160406212210655,0.35448901058996285,0.08705533826497461,0.8510406335979479
mlp512x1,bbb,0,val,standard,,,standard,standard,mlp512x1|bbb|s0|val|standard,0.075,0.075,0.05,0.15,2000.0,50.0,0.054,6.833590507507324,1.7630807161331177,0.8884484759867193,0.8883027913272381,0.15644698388452924,0.04246950963827534,0.9423028120645368
mlp512x1,bbb,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,2000.0,50.0,0.97,0.16325567662715912,0.051580414175987244,0.013870641604065868,0.010921705365180976,0.0632507094524336,0.001358315372685226,0.9772432344974578
mlp512x1,bbb,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.03,2000.0,50.0,0.942,0.252983421087265,0.08844611793756485,0.026678201422095253,0.02668042740225793,0.0887490633707526,0.0015434425310644744,0.9686782422561944
mlp512x1,bbb,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.05,2000.0,50.0,0.9185,0.3820664584636688,0.1331239938735962,0.04228419138491152,0.038824825942516336,0.11944284390556356,0.001834731586314217,0.9573233348540962
mlp512x1,bbb,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.07,2000.0,50.0,0.88,0.5610273480415344,0.19043222069740295,0.06588555514812469,0.06407072588801385,0.15985131775471662,0.0018027879934608656,0.9440707276952266
mlp512x1,bbb,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,2000.0,50.0,0.863,0.670321524143219,0.22279205918312073,0.07311356443166732,0.07060452163219455,0.18852854805964717,0.0021061311405127805,0.9336045178052784
mlp512x1,bbb,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,2000.0,50.0,0.805,0.9479995965957642,0.3086775541305542,0.10180058101564643,0.10169328120350836,0.26464463585752296,0.0027796639702162124,0.9066932833762467
mlp512x1,bbb,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.15,2000.0,50.0,0.5045,2.249390125274658,0.7724394798278809,0.30597882090508943,0.30597883638739587,0.5261124574810406,0.0049234192305520385,0.8104788386270403
mlp512x1,bbb,1,val,standard,,,standard,standard,mlp512x1|bbb|s1|val|standard,0.075,0.075,0.05,0.01,2000.0,50.0,0.9765,0.09382066130638123,0.039437513798475266,0.009609251752495806,0.005066608786582954,0.061013025839328425,0.01319293149433159,0.9785230558732141
mlp512x1,bbb,1,val,standard,,,standard,standard,mlp512x1|bbb|s1|val|standard,0.075,0.075,0.05,0.03,2000.0,50.0,0.9365,0.2059614509344101,0.09329606592655182,0.01740985372662548,0.01668517088890077,0.13083808390316481,0.027916289211562636,0.9509343315497181
mlp512x1,bbb,1,val,standard,,,standard,standard,mlp512x1|bbb|s1|val|standard,0.075,0.075,0.05,0.05,2000.0,50.0,0.8435,0.4705669581890106,0.22906354069709778,0.05716237913072111,0.056683166384696976,0.24131958666242662,0.052991266115003384,0.9001828057930491
mlp512x1,bbb,1,val,standard,,,standard,standard,mlp512x1|bbb|s1|val|standard,0.075,0.075,0.05,0.07,2000.0,50.0,0.6705,1.030624508857727,0.5050857067108154,0.18473864944279195,0.18131831935048107,0.34404294534534563,0.07979176573285102,0.8518183063975244
mlp512x1,bbb,1,val,standard,,,standard,standard,mlp512x1|bbb|s1|val|standard,0.075,0.075,0.05,0.08,2000.0,50.0,0.5485,1.4628984928131104,0.6940196752548218,0.29127391943335534,0.29062381580471996,0.36795575049904494,0.08867671887660834,0.8391238255722426
mlp512x1,bbb,1,val,standard,,,standard,standard,mlp512x1|bbb|s1|val|standard,0.075,0.075,0.05,0.1,2000.0,50.0,0.322,2.654360771179199,1.106613278388977,0.5380152304619551,0.5380152167379856,0.3332168942698297,0.08653133687508927,0.8600152268435731
mlp512x1,bbb,1,val,standard,,,standard,standard,mlp512x1|bbb|s1|val|standard,0.075,0.075,0.05,0.15,2000.0,50.0,0.068,7.013679504394531,1.7555352449417114,0.880088348954916,0.8800883762538434,0.1401003821279537,0.04064281046475103,0.9480883988268907
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,2000.0,50.0,0.962,0.19062528014183044,0.06029569357633591,0.01831832416355609,0.01722252315282822,0.06560094236192592,0.0011818549791532806,0.9779407715518773
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.03,2000.0,50.0,0.943,0.28116217255592346,0.09168399125337601,0.029061635449528653,0.025302878379821793,0.0908702294081806,0.0012743991005908643,0.9682998018301278
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.05,2000.0,50.0,0.923,0.39772966504096985,0.12844830751419067,0.03497733297944065,0.03354827198386193,0.1267507268456367,0.001402470512436325,0.9565465689625592
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.07,2000.0,50.0,0.886,0.5584831833839417,0.18186846375465393,0.05148161122202875,0.049667706251144424,0.18030008858741736,0.0018253734392218157,0.9356676831652223
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,2000.0,50.0,0.86,0.6665650606155396,0.21962420642375946,0.06463499605655668,0.06384463945031169,0.21201104956300854,0.002142262263180019,0.9238446400673688
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,2000.0,50.0,0.7985,0.9485896229743958,0.3151107132434845,0.10343947117030622,0.10212263664603234,0.2860986045517517,0.0027002809971355514,0.9006226359085738
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.15,2000.0,50.0,0.501,2.2454607486724854,0.7768577933311462,0.3067182743400335,0.3057616662085057,0.5458396516838083,0.004760734801765132,0.8067616625665127
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.01,2000.0,50.0,0.974,0.09071436524391174,0.03937987983226776,0.006219998121261647,0.005862808108329781,0.06205874917093047,0.013167524721162963,0.9780868455255579
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.03,2000.0,50.0,0.939,0.20402483642101288,0.0933414027094841,0.016625531122088394,0.013087870657444012,0.1317595563988274,0.027635294985258057,0.950355089579192
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.05,2000.0,50.0,0.849,0.46958160400390625,0.22781601548194885,0.055213170021772354,0.050924133181571955,0.24724983762902172,0.05327444473700109,0.8999241404611314
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.07,2000.0,50.0,0.665,1.031390905380249,0.5076591968536377,0.1833621352463961,0.18321076542139056,0.36023088212872884,0.08222922788553583,0.845056870044265
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.08,2000.0,50.0,0.534,1.469914436340332,0.7065396308898926,0.3006698568612337,0.2985284134149552,0.3823772947479972,0.0903103791241609,0.8325284181287769
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.1,2000.0,50.0,0.3075,2.6736786365509033,1.1323754787445068,0.5487570018023253,0.5464277835786343,0.3455159341003927,0.08763968599005537,0.8539277845612145
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.15,2000.0,50.0,0.0415,7.066836833953857,1.7953016757965088,0.905008704006672,0.9049275646805763,0.1433558393529449,0.042047945076973445,0.9464275609372831
mlp512x1,bbb,3,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,2000.0,50.0,0.9665,0.1623990535736084,0.0544113889336586,0.01418093644082544,0.010318420320749307,0.06613052081091754,0.0011853146932921757,0.9768181531438976
mlp512x1,bbb,3,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.03,2000.0,50.0,0.94,0.2533857226371765,0.08861114829778671,0.02667157067358491,0.026610757410526296,0.09187948424594385,0.0012915693593466995,0.9664824490506947
mlp512x1,bbb,3,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.05,2000.0,50.0,0.914,0.37439554929733276,0.13255062699317932,0.043783531829714756,0.04270013600587846,0.12336881362801613,0.001518011569394915,0.956700111918673
mlp512x1,bbb,3,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.07,2000.0,50.0,0.885,0.5416893362998962,0.18896666169166565,0.057595859825611107,0.053894643604755425,0.17178987023797565,0.001961685770354079,0.9387874886389077
mlp512x1,bbb,3,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,2000.0,50.0,0.858,0.649139404296875,0.22610639035701752,0.07055409216880795,0.06982018834352495,0.20037670197463536,0.0021094905776280243,0.9278201677843183
mlp512x1,bbb,3,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,2000.0,50.0,0.7995,0.9256431460380554,0.31843891739845276,0.10670781590044498,0.10541382908821109,0.272489005350454,0.0025942640975754575,0.904913836703822
mlp512x1,bbb,3,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.15,2000.0,50.0,0.4935,2.2300121784210205,0.7743571996688843,0.30583468635380273,0.3058347020745278,0.5568367379567218,0.004904639135782373,0.7993347009281069
mlp512x1,bbb,3,val,standard,,,standard,standard,mlp512x1|bbb|s3|val|standard,0.075,0.075,0.05,0.01,2000.0,50.0,0.974,0.09048239141702652,0.040079958736896515,0.006716369941830593,0.002640281975269331,0.06568307910090548,0.014277250200046965,0.976585803657081
mlp512x1,bbb,3,val,standard,,,standard,standard,mlp512x1|bbb|s3|val|standard,0.075,0.075,0.05,0.03,2000.0,50.0,0.934,0.20587924122810364,0.09699241071939468,0.01597390909492966,0.015586992919445057,0.1333133853636067,0.02814019344390654,0.9485733311980503
mlp512x1,bbb,3,val,standard,,,standard,standard,mlp512x1|bbb|s3|val|standard,0.075,0.075,0.05,0.05,2000.0,50.0,0.8435,0.47619375586509705,0.2354046255350113,0.0629375931173563,0.06045038104057313,0.23935181707096598,0.05097412652569159,0.9039499267168244
mlp512x1,bbb,3,val,standard,,,standard,standard,mlp512x1|bbb|s3|val|standard,0.075,0.075,0.05,0.07,2000.0,50.0,0.662,1.046496868133545,0.5118936896324158,0.18814040519297123,0.18814040622115136,0.3461886456194526,0.07702080019239477,0.8501403942573275
mlp512x1,bbb,3,val,standard,,,standard,standard,mlp512x1|bbb|s3|val|standard,0.075,0.075,0.05,0.08,2000.0,50.0,0.5415,1.4906665086746216,0.7054574489593506,0.2990808942317963,0.2990808623433113,0.36647714727238284,0.0845718678979289,0.8405808441901019
mlp512x1,bbb,3,val,standard,,,standard,standard,mlp512x1|bbb|s3|val|standard,0.075,0.075,0.05,0.1,2000.0,50.0,0.33,2.7000038623809814,1.1095725297927856,0.5320639677047729,0.5314097166359425,0.3317431295845155,0.08222155819675739,0.861409715632801
mlp512x1,bbb,3,val,standard,,,standard,standard,mlp512x1|bbb|s3|val|standard,0.075,0.075,0.05,0.15,2000.0,50.0,0.0705,7.0738749504089355,1.7462009191513062,0.874447334676981,0.8744472967982292,0.14562145456989353,0.04144803807449175,0.944947314063002
mlp512x1,bbb,4,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s4|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,2000.0,50.0,0.9625,0.1740816980600357,0.058545954525470734,0.015399804800748812,0.012302736759185808,0.06989934167885374,0.001267857328477827,0.9748025507553666
mlp512x1,bbb,4,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s4|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.03,2000.0,50.0,0.9435,0.26328521966934204,0.09278563410043716,0.028998941257595973,0.023579888492822675,0.09433419590879286,0.0013422991348585787,0.9670781621268391
mlp512x1,bbb,4,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s4|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.05,2000.0,50.0,0.918,0.38590776920318604,0.13391058146953583,0.04599736335873607,0.03766695418953897,0.12586987500922298,0.0015285121387180597,0.9556658853022755
mlp512x1,bbb,4,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s4|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.07,2000.0,50.0,0.8835,0.5578957796096802,0.1884007304906845,0.055895315065979945,0.05589329567551615,0.1714791693904502,0.001840367197755922,0.9393932977667452
mlp512x1,bbb,4,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s4|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,2000.0,50.0,0.8615,0.6692680716514587,0.22400754690170288,0.06829886844754217,0.06829886269569398,0.19994362264597362,0.0020762423614658554,0.9297988806810974
mlp512x1,bbb,4,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s4|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,2000.0,50.0,0.8055,0.9518503546714783,0.31352248787879944,0.09846926383674143,0.09792096871137623,0.27298601188859256,0.0026396220128139776,0.9034209652964771
mlp512x1,bbb,4,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s4|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.15,2000.0,50.0,0.5085,2.2584385871887207,0.7769747972488403,0.2982099634557963,0.2950561574101448,0.5603289846660547,0.004993513082998944,0.8035561339946091
mlp512x1,bbb,4,val,standard,,,standard,standard,mlp512x1|bbb|s4|val|standard,0.075,0.075,0.05,0.01,2000.0,50.0,0.971,0.11348020285367966,0.04792337492108345,0.009352803230285648,0.006130676716566091,0.06423804877755081,0.014232042359742255,0.9770790595983995
mlp512x1,bbb,4,val,standard,,,standard,standard,mlp512x1|bbb|s4|val|standard,0.075,0.075,0.05,0.03,2000.0,50.0,0.9315,0.24062280356884003,0.10368216782808304,0.02104576016962531,0.018193270415067696,0.13416631861678285,0.02865421894017305,0.9496829718786711
mlp512x1,bbb,4,val,standard,,,standard,standard,mlp512x1|bbb|s4|val|standard,0.075,0.075,0.05,0.05,2000.0,50.0,0.8365,0.5246618390083313,0.2399550974369049,0.06584002308547496,0.06584055617451669,0.24409739066403885,0.05334409421997863,0.9023400049162913
mlp512x1,bbb,4,val,standard,,,standard,standard,mlp512x1|bbb|s4|val|standard,0.075,0.075,0.05,0.07,2000.0,50.0,0.6705,1.0981322526931763,0.5053386092185974,0.18386659222841262,0.18126617357134822,0.3500348031167401,0.08186271216971915,0.8517661647453404
mlp512x1,bbb,4,val,standard,,,standard,standard,mlp512x1|bbb|s4|val|standard,0.075,0.075,0.05,0.08,2000.0,50.0,0.5575,1.532615303993225,0.6882573366165161,0.27998650069534775,0.2797917261421681,0.37739674740939955,0.09115526354452622,0.8371251049515099
mlp512x1,bbb,4,val,standard,,,standard,standard,mlp512x1|bbb|s4|val|standard,0.075,0.075,0.05,0.1,2000.0,50.0,0.325,2.7159311771392822,1.0919135808944702,0.5274222891032696,0.5262552881240845,0.3519524989974459,0.09085493967377532,0.8512552793135962
mlp512x1,bbb,4,val,standard,,,standard,standard,mlp512x1|bbb|s4|val|standard,0.075,0.075,0.05,0.15,2000.0,50.0,0.0635,7.004827976226807,1.744621992111206,0.8737155664116144,0.8737155951559544,0.1648002695469015,0.047937672454608386,0.9372155837234819
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,2000.0,1.0,0.979,0.15000207722187042,0.036479756236076355,0.01310378506779672,0.0112389544248581,0.026774535877983077,0.0,0.9902389200925827
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.03,2000.0,1.0,0.965,0.2100207358598709,0.05632609501481056,0.020755712717771546,0.019644490092992795,0.04125136534946786,0.0,0.9845415201336145
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.05,2000.0,1.0,0.9485,0.29575830698013306,0.08459681272506714,0.03099420751631264,0.030600451707839992,0.05934152812028508,0.0,0.9789417598843575
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.07,2000.0,1.0,0.9285,0.4112373888492584,0.1197175607085228,0.038193843841552756,0.038201135367155095,0.09198255516570826,0.0,0.9666938001811505
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,2000.0,1.0,0.913,0.4880983233451843,0.14395014941692352,0.04634716634452343,0.04549533715844157,0.11467931062653053,0.0,0.9584953296482563
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,2000.0,1.0,0.872,0.6873736381530762,0.2079680860042572,0.06526056450605394,0.06278124007582665,0.17810544076429669,0.0,0.9347812501043081
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.15,2000.0,1.0,0.6125,1.7086200714111328,0.5730722546577454,0.1888690005838871,0.1888689893782139,0.5038752359172873,0.0,0.8013689921200275
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.01,2000.0,1.0,0.964,0.1793815940618515,0.059678804129362106,0.027790387809276593,0.026002451270818724,0.02600557792603329,0.0,0.9900001876056195
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.03,2000.0,1.0,0.859,0.7321574687957764,0.23681168258190155,0.09811734831333163,0.09811733373999597,0.10216957955814326,0.0,0.9571173430085183
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.05,2000.0,1.0,0.5425,2.8502721786499023,0.8161211013793945,0.39083709627389907,0.3891974588930608,0.15941171057890346,0.0,0.9316974862217903
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.07,2000.0,1.0,0.2535,7.123747825622559,1.4151113033294678,0.700702683389187,0.6988506203889847,0.11385066481929891,0.0,0.952350611358881
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.08,2000.0,1.0,0.1585,9.820365905761719,1.6270653009414673,0.81122127404809,0.8073156447708608,0.08415690101780285,0.0,0.9658155964016915
