architecture,family,seed,eval_split,training,train_epsilon,rob_lam,config_id,config_label,model_id,cert_theta,cert_gamma,cert_alpha,eval_epsilon,input_index,true_label,clean_correct,predictive_entropy,mutual_information,expected_entropy,confidence,predictive_margin,pgd_hit,pgd_attack_success,p_safe_lower,p_safe_upper,p_safe_point,p_safe_point_optimistic,p_safe_ci_low,p_safe_ci_high,unknown_frac,n_samples_used,n_property_evaluations,mean_net_verdict,cert_outcome_tau_0p5,cert_outcome_tau_0p9
mlp512x1,bbb,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,10,2.0,1.0,2.2685992007609457e-05,1.0561961971689016e-07,2.2580372387892567e-05,0.9999986290931702,,0.0,0.0,0.925,1.0,1.0,1.0,0.9615166490024712,1.0,0.0,94.0,94.0,safe,robust_above_threshold,robust_above_threshold
mlp512x1,bbb,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,11,2.0,1.0,0.0006117912707850337,4.033616278320551e-06,0.0006077576545067132,0.9999436736106873,,0.0,0.0,0.925,1.0,1.0,1.0,0.9615166490024712,1.0,0.0,94.0,94.0,safe,robust_above_threshold,robust_above_threshold
mlp512x1,bbb,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,12,2.0,1.0,5.708522987646347e-09,4.247890927899789e-11,5.666044078367349e-09,1.0,,0.0,0.0,0.925,1.0,1.0,1.0,0.9615166490024712,1.0,0.0,94.0,94.0,safe,robust_above_threshold,robust_above_threshold
mlp512x1,bbb,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,13,2.0,1.0,0.0014007559511810541,1.9494560547173023e-05,0.001381261390633881,0.999859094619751,,0.0,0.0,0.925,1.0,1.0,1.0,0.9615166490024712,1.0,0.0,94.0,94.0,safe,robust_above_threshold,robust_above_threshold
mlp512x1,bbb,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,14,2.0,1.0,0.01899787224829197,0.00017459876835346222,0.018823273479938507,0.9973642826080322,,0.0,0.0,0.925,1.0,1.0,1.0,0.9615166490024712,1.0,0.0,94.0,94.0,safe,robust_above_threshold,robust_above_threshold
mlp512x1,bbb,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,15,3.0,1.0,0.006198962219059467,2.4481676518917084e-05,0.00617448054254055,0.9992523789405823,,0.0,0.0,0.925,1.0,1.0,1.0,0.9615166490024712,1.0,0.0,94.0,94.0,safe,robust_above_threshold,robust_above_threshold
mlp512x1,bbb,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,16,3.0,1.0,1.2583404895849526e-07,1.627668666515092e-09,1.2420638029198017e-07,1.0,,0.0,0.0,0.925,1.0,1.0,1.0,0.9615166490024712,1.0,0.0,94.0,94.0,safe,robust_above_threshold,robust_above_threshold
mlp512x1,bbb,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,17,3.0,1.0,0.0025041140615940094,2.4266773834824562e-05,0.002479847287759185,0.9997307658195496,,0.0,0.0,0.925,1.0,1.0,1.0,0.9615166490024712,1.0,0.0,94.0,94.0,safe,robust_above_threshold,robust_above_threshold
mlp512x1,bbb,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,18,3.0,1.0,0.0004883066285401583,6.4917257986962795e-06,0.000481814902741462,0.9999558925628662,,0.0,0.0,0.925,1.0,1.0,1.0,0.9615166490024712,1.0,0.0,94.0,94.0,safe,robust_above_threshold,robust_above_threshold
mlp512x1,bbb,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,19,3.0,1.0,1.2680404779530363e-06,-7.976507276907796e-08,1.3478055507221143e-06,1.0,,0.0,0.0,0.925,1.0,1.0,1.0,0.9615166490024712,1.0,0.0,94.0,94.0,safe,robust_above_threshold,robust_above_threshold
mlp512x1,bbb,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,20,4.0,1.0,0.0001364759518764913,1.7644051695242524e-06,0.00013471154670696706,0.9999895691871643,,0.0,0.0,0.925,1.0,1.0,1.0,0.9615166490024712,1.0,0.0,94.0,94.0,safe,robust_above_threshold,robust_above_threshold
mlp512x1,bbb,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,21,4.0,1.0,0.01117340475320816,7.081683725118637e-05,0.011102587915956974,0.9985289573669434,,0.0,0.0,0.925,1.0,1.0,1.0,0.9615166490024712,1.0,0.0,94.0,94.0,safe,robust_above_threshold,robust_above_threshold
mlp512x1,bbb,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,22,4.0,1.0,2.600363950477913e-05,-7.894414011389017e-08,2.608258364489302e-05,0.9999983310699463,,0.0,0.0,0.925,1.0,1.0,1.0,0.9615166490024712,1.0,0.0,94.0,94.0,safe,robust_above_threshold,robust_above_threshold
mlp512x1,bbb,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,23,4.0,1.0,9.614446753403172e-06,-3.404311428312212e-07,9.954877896234393e-06,0.9999997019767761,,0.0,0.0,0.925,1.0,1.0,1.0,0.9615166490024712,1.0,0.0,94.0,94.0,safe,robust_above_threshold,robust_above_threshold
mlp512x1,bbb,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,24,4.0,1.0,0.00025610794546082616,1.975538907572627e-06,0.00025413240655325353,0.9999793767929077,,0.0,0.0,0.925,1.0,1.0,1.0,0.9615166490024712,1.0,0.0,94.0,94.0,safe,robust_above_threshold,robust_above_threshold
mlp512x1,bbb,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,25,5.0,1.0,0.00023006784613244236,6.456393748521805e-07,0.00022942220675759017,0.9999812841415405,,0.0,0.0,0.925,1.0,1.0,1.0,0.9615166490024712,1.0,0.0,94.0,94.0,safe,robust_above_threshold,robust_above_threshold
mlp512x1,bbb,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,26,5.0,1.0,0.0007894426817074418,2.0780717022717e-06,0.0007873646100051701,0.999924898147583,,0.0,0.0,0.925,1.0,1.0,1.0,0.9615166490024712,1.0,0.0,94.0,94.0,safe,robust_above_threshold,robust_above_threshold
mlp512x1,bbb,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,27,5.0,1.0,3.26595916977368e-10,3.393257896888713e-12,3.232026590804793e-10,1.0,,0.0,0.0,0.925,1.0,1.0,1.0,0.9615166490024712,1.0,0.0,94.0,94.0,safe,robust_above_threshold,robust_above_threshold
mlp512x1,bbb,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,28,5.0,1.0,0.0031784274615347385,2.5285175070166588e-05,0.003153142286464572,0.9996658563613892,,0.0,0.0,0.925,1.0,1.0,1.0,0.9615166490024712,1.0,0.0,94.0,94.0,safe,robust_above_threshold,robust_above_threshold
mlp512x1,bbb,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,29,5.0,1.0,0.0004919108469039202,1.112581230700016e-06,0.0004907982656732202,0.9999582767486572,,0.0,0.0,0.925,1.0,1.0,1.0,0.9615166490024712,1.0,0.0,94.0,94.0,safe,robust_above_threshold,robust_above_threshold
mlp512x1,bbb,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,30,6.0,1.0,7.815600611138507e-09,4.6799897290839e-11,7.768800713847668e-09,1.0,,0.0,0.0,0.925,1.0,1.0,1.0,0.9615166490024712,1.0,0.0,94.0,94.0,safe,robust_above_threshold,robust_above_threshold
mlp512x1,bbb,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,31,6.0,1.0,0.203335702419281,0.0061076730489730835,0.19722802937030792,0.9485852718353271,,0.0,0.0,0.9019230769230769,1.0,0.9769230769230769,1.0,0.9340410250001336,0.9952154636756136,0.023076923076923078,130.0,130.0,safe,robust_above_threshold,robust_above_threshold
mlp512x1,bbb,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,32,6.0,1.0,0.0016121221706271172,1.1572614312171936e-05,0.0016005495563149452,0.9998362064361572,,0.0,0.0,0.925,1.0,1.0,1.0,0.9615166490024712,1.0,0.0,94.0,94.0,safe,robust_above_threshold,robust_above_threshold
mlp512x1,bbb,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,33,6.0,1.0,1.3687171076526283e-06,-9.2791196948383e-09,1.3779962273474666e-06,0.9999999403953552,,0.0,0.0,0.925,1.0,1.0,1.0,0.9615166490024712,1.0,0.0,94.0,94.0,safe,robust_above_threshold,robust_above_threshold
mlp512x1,bbb,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,34,6.0,1.0,3.291154726525747e-08,1.978364139176847e-10,3.2713710851339783e-08,1.0,,0.0,0.0,0.925,1.0,1.0,1.0,0.9615166490024712,1.0,0.0,94.0,94.0,safe,robust_above_threshold,robust_above_threshold
mlp512x1,bbb,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,35,7.0,1.0,1.890296363882271e-09,1.2807532812075806e-11,1.8774888310701954e-09,1.0,,0.0,0.0,0.925,1.0,1.0,1.0,0.9615166490024712,1.0,0.0,94.0,94.0,safe,robust_above_threshold,robust_above_threshold
mlp512x1,bbb,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,36,7.0,1.0,1.0147765266976805e-10,9.383605004131823e-13,1.0053929216935487e-10,1.0,,0.0,0.0,0.925,1.0,1.0,1.0,0.9615166490024712,1.0,0.0,94.0,94.0,safe,robust_above_threshold,robust_above_threshold
mlp512x1,bbb,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,37,7.0,1.0,3.108104662530309e-09,1.2282397321428107e-11,3.0958222652088807e-09,1.0,,0.0,0.0,0.925,1.0,1.0,1.0,0.9615166490024712,1.0,0.0,94.0,94.0,safe,robust_above_threshold,robust_above_threshold
mlp512x1,bbb,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,38,7.0,0.0,0.005267196800559759,2.4434179067611694e-05,0.0052427626214921474,0.9993744492530823,,1.0,,0.0,0.07499999999999996,0.0,0.0,0.0,0.03731563690873607,0.0,97.0,97.0,unsafe,below_threshold,below_threshold
mlp512x1,bbb,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,39,7.0,1.0,3.7439576772158034e-07,8.686527053214377e-10,3.735271150162589e-07,1.0,,0.0,0.0,0.925,1.0,1.0,1.0,0.9615166490024712,1.0,0.0,94.0,94.0,safe,robust_above_threshold,robust_above_threshold
mlp512x1,bbb,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,40,8.0,1.0,0.005539509002119303,1.8316321074962616e-05,0.00552119268104434,0.9993770122528076,,0.0,0.0,0.925,1.0,1.0,1.0,0.9615166490024712,1.0,0.0,94.0,94.0,safe,robust_above_threshold,robust_above_threshold
mlp512x1,bbb,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,41,8.0,1.0,0.011561509221792221,0.00010826531797647476,0.011453243903815746,0.9985588788986206,,0.0,0.0,0.925,1.0,1.0,1.0,0.9615166490024712,1.0,0.0,94.0,94.0,safe,robust_above_threshold,robust_above_threshold
mlp512x1,bbb,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,42,8.0,1.0,0.0044516706839203835,9.434763342142105e-06,0.004442235920578241,0.9995419383049011,,0.0,0.0,0.925,1.0,1.0,1.0,0.9615166490024712,1.0,0.0,94.0,94.0,safe,robust_above_threshold,robust_above_threshold
mlp512x1,bbb,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,43,8.0,1.0,0.0272228941321373,0.00016320496797561646,0.027059689164161682,0.9960620999336243,,0.0,0.0,0.925,1.0,1.0,1.0,0.9615166490024712,1.0,0.0,94.0,94.0,safe,robust_above_threshold,robust_above_threshold
mlp512x1,bbb,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,44,8.0,1.0,0.44018715620040894,0.003998875617980957,0.436188280582428,0.8993135094642639,,0.0,0.0,0.925,1.0,1.0,1.0,0.9615166490024712,1.0,0.0,94.0,94.0,safe,robust_above_threshold,robust_above_threshold
mlp512x1,bbb,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,45,9.0,1.0,0.019658200442790985,3.223307430744171e-05,0.019625967368483543,0.997183620929718,,0.0,0.0,0.925,1.0,1.0,1.0,0.9615166490024712,1.0,0.0,94.0,94.0,safe,robust_above_threshold,robust_above_threshold
mlp512x1,bbb,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,46,9.0,0.0,0.7480717897415161,0.004821121692657471,0.7432506680488586,0.8138141632080078,,1.0,,0.0,0.07499999999999996,0.0,0.0,0.0,0.03731563690873607,0.0,97.0,97.0,unsafe,below_threshold,below_threshold
mlp512x1,bbb,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,47,9.0,1.0,0.013384459540247917,1.3919547200202942e-05,0.013370539993047714,0.9981687664985657,,0.0,0.0,0.925,1.0,1.0,1.0,0.9615166490024712,1.0,0.0,94.0,94.0,safe,robust_above_threshold,robust_above_threshold
mlp512x1,bbb,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,48,9.0,1.0,0.012468894943594933,1.962948590517044e-05,0.012449265457689762,0.9983122944831848,,0.0,0.0,0.925,1.0,1.0,1.0,0.9615166490024712,1.0,0.0,94.0,94.0,safe,robust_above_threshold,robust_above_threshold
mlp512x1,bbb,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,49,9.0,1.0,0.06694753468036652,0.0001495257019996643,0.06679800897836685,0.989224910736084,,0.0,0.0,0.925,1.0,1.0,1.0,0.9615166490024712,1.0,0.0,94.0,94.0,safe,robust_above_threshold,robust_above_threshold
mlp512x1,bbb,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.05,0,0.0,1.0,7.184393325587735e-06,-1.7354432202409953e-07,7.357937647611834e-06,0.9999997615814209,,0.0,0.0,0.925,1.0,1.0,1.0,0.9615166490024712,1.0,0.0,94.0,94.0,safe,robust_above_threshold,robust_above_threshold
mlp512x1,bbb,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.05,1,0.0,1.0,0.00013926347310189158,6.955815479159355e-07,0.00013856789155397564,0.9999890327453613,,0.0,0.0,0.925,1.0,1.0,1.0,0.9615166490024712,1.0,0.0,94.0,94.0,safe,robust_above_threshold,robust_above_threshold
mlp512x1,bbb,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.05,2,0.0,1.0,1.0650820314594966e-07,9.603908779354242e-10,1.0554781226801424e-07,1.0,,0.0,0.0,0.925,1.0,1.0,1.0,0.9615166490024712,1.0,0.0,94.0,94.0,safe,robust_above_threshold,robust_above_threshold
mlp512x1,bbb,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.05,3,0.0,1.0,1.7340807473764305e-14,2.303929616531697e-19,1.7340577080802652e-14,1.0,,0.0,0.0,0.925,1.0,1.0,1.0,0.9615166490024712,1.0,0.0,94.0,94.0,safe,robust_above_threshold,robust_above_threshold
mlp512x1,bbb,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.05,4,0.0,1.0,1.9838720943798904e-10,1.2213147160267113e-12,1.9716589472196233e-10,1.0,,0.0,0.0,0.925,1.0,1.0,1.0,0.9615166490024712,1.0,0.0,94.0,94.0,safe,robust_above_threshold,robust_above_threshold
mlp512x1,bbb,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.05,5,1.0,1.0,1.500336743731623e-08,1.0602718703012215e-10,1.4897340250286106e-08,1.0,,0.0,0.0,0.925,1.0,1.0,1.0,0.9615166490024712,1.0,0.0,94.0,94.0,safe,robust_above_threshold,robust_above_threshold
