architecture,family,seed,eval_split,training,train_epsilon,rob_lam,config_id,config_label,model_id,cert_theta,cert_gamma,cert_alpha,eval_epsilon,tau,n,n_robust_above,n_below,n_inconclusive,n_missing,frac_robust_above,frac_below,frac_inconclusive,frac_missing
mlp512x1,bbb,0,val,standard,,,standard,standard,mlp512x1|bbb|s0|val|standard,0.075,0.075,0.05,0.08,0.9,50,0,47,3,0,0.0,0.94,0.06,0.0
mlp512x1,bbb,0,val,standard,,,standard,standard,mlp512x1|bbb|s0|val|standard,0.075,0.075,0.05,0.1,0.5,50,0,49,1,0,0.0,0.98,0.02,0.0
mlp512x1,bbb,0,val,standard,,,standard,standard,mlp512x1|bbb|s0|val|standard,0.075,0.075,0.05,0.1,0.9,50,0,50,0,0,0.0,1.0,0.0,0.0
mlp512x1,bbb,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,0.5,50,48,2,0,0,0.96,0.04,0.0,0.0
mlp512x1,bbb,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,0.9,50,48,2,0,0,0.96,0.04,0.0,0.0
mlp512x1,bbb,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.05,0.5,50,48,2,0,0,0.96,0.04,0.0,0.0
mlp512x1,bbb,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.05,0.9,50,46,2,2,0,0.92,0.04,0.04,0.0
mlp512x1,bbb,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.07,0.5,50,42,3,5,0,0.84,0.06,0.1,0.0
mlp512x1,bbb,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.07,0.9,50,41,4,5,0,0.82,0.08,0.1,0.0
mlp512x1,bbb,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,0.5,50,37,3,10,0,0.74,0.06,0.2,0.0
mlp512x1,bbb,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,0.9,50,35,5,10,0,0.7,0.1,0.2,0.0
mlp512x1,bbb,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,0.5,50,28,7,15,0,0.56,0.14,0.3,0.0
mlp512x1,bbb,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,0.9,50,26,8,16,0,0.52,0.16,0.32,0.0
mlp512x1,bbb,1,val,standard,,,standard,standard,mlp512x1|bbb|s1|val|standard,0.075,0.075,0.05,0.01,0.5,50,46,2,2,0,0.92,0.04,0.04,0.0
mlp512x1,bbb,1,val,standard,,,standard,standard,mlp512x1|bbb|s1|val|standard,0.075,0.075,0.05,0.01,0.9,50,41,2,7,0,0.82,0.04,0.14,0.0
mlp512x1,bbb,1,val,standard,,,standard,standard,mlp512x1|bbb|s1|val|standard,0.075,0.075,0.05,0.05,0.5,50,0,30,20,0,0.0,0.6,0.4,0.0
mlp512x1,bbb,1,val,standard,,,standard,standard,mlp512x1|bbb|s1|val|standard,0.075,0.075,0.05,0.05,0.9,50,0,40,10,0,0.0,0.8,0.2,0.0
mlp512x1,bbb,1,val,standard,,,standard,standard,mlp512x1|bbb|s1|val|standard,0.075,0.075,0.05,0.07,0.5,50,0,43,7,0,0.0,0.86,0.14,0.0
mlp512x1,bbb,1,val,standard,,,standard,standard,mlp512x1|bbb|s1|val|standard,0.075,0.075,0.05,0.07,0.9,50,0,45,5,0,0.0,0.9,0.1,0.0
mlp512x1,bbb,1,val,standard,,,standard,standard,mlp512x1|bbb|s1|val|standard,0.075,0.075,0.05,0.08,0.5,50,0,45,5,0,0.0,0.9,0.1,0.0
mlp512x1,bbb,1,val,standard,,,standard,standard,mlp512x1|bbb|s1|val|standard,0.075,0.075,0.05,0.08,0.9,50,0,48,2,0,0.0,0.96,0.04,0.0
mlp512x1,bbb,1,val,standard,,,standard,standard,mlp512x1|bbb|s1|val|standard,0.075,0.075,0.05,0.1,0.5,50,0,49,1,0,0.0,0.98,0.02,0.0
mlp512x1,bbb,1,val,standard,,,standard,standard,mlp512x1|bbb|s1|val|standard,0.075,0.075,0.05,0.1,0.9,50,0,50,0,0,0.0,1.0,0.0,0.0
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,0.5,50,48,2,0,0,0.96,0.04,0.0,0.0
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,0.9,50,48,2,0,0,0.96,0.04,0.0,0.0
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.05,0.5,50,47,2,1,0,0.94,0.04,0.02,0.0
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.05,0.9,50,47,2,1,0,0.94,0.04,0.02,0.0
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.07,0.5,50,45,3,2,0,0.9,0.06,0.04,0.0
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.07,0.9,50,42,4,4,0,0.84,0.08,0.08,0.0
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,0.5,50,39,3,8,0,0.78,0.06,0.16,0.0
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,0.9,50,36,4,10,0,0.72,0.08,0.2,0.0
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,0.5,50,28,5,17,0,0.56,0.1,0.34,0.0
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,0.9,50,26,11,13,0,0.52,0.22,0.26,0.0
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.01,0.5,50,48,2,0,0,0.96,0.04,0.0,0.0
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.01,0.9,50,40,2,8,0,0.8,0.04,0.16,0.0
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.05,0.5,50,0,27,23,0,0.0,0.54,0.46,0.0
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.05,0.9,50,0,35,15,0,0.0,0.7,0.3,0.0
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.07,0.5,50,0,44,6,0,0.0,0.88,0.12,0.0
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.07,0.9,50,0,48,2,0,0.0,0.96,0.04,0.0
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.08,0.5,50,0,48,2,0,0.0,0.96,0.04,0.0
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.08,0.9,50,0,50,0,0,0.0,1.0,0.0,0.0
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.1,0.5,50,0,50,0,0,0.0,1.0,0.0,0.0
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.1,0.9,50,0,50,0,0,0.0,1.0,0.0,0.0
mlp512x1,bbb,3,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,0.5,50,48,2,0,0,0.96,0.04,0.0,0.0
mlp512x1,bbb,3,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,0.9,50,48,2,0,0,0.96,0.04,0.0,0.0
mlp512x1,bbb,3,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.05,0.5,50,47,3,0,0,0.94,0.06,0.0,0.0
mlp512x1,bbb,3,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.05,0.9,50,47,3,0,0,0.94,0.06,0.0,0.0
mlp512x1,bbb,3,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.07,0.5,50,42,3,5,0,0.84,0.06,0.1,0.0
mlp512x1,bbb,3,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.07,0.9,50,41,5,4,0,0.82,0.1,0.08,0.0
mlp512x1,bbb,3,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,0.5,50,41,6,3,0,0.82,0.12,0.06,0.0
mlp512x1,bbb,3,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,0.9,50,41,6,3,0,0.82,0.12,0.06,0.0
mlp512x1,bbb,3,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,0.5,50,31,6,13,0,0.62,0.12,0.26,0.0
mlp512x1,bbb,3,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,0.9,50,29,10,11,0,0.58,0.2,0.22,0.0
mlp512x1,bbb,3,val,standard,,,standard,standard,mlp512x1|bbb|s3|val|standard,0.075,0.075,0.05,0.01,0.5,50,46,2,2,0,0.92,0.04,0.04,0.0
mlp512x1,bbb,3,val,standard,,,standard,standard,mlp512x1|bbb|s3|val|standard,0.075,0.075,0.05,0.01,0.9,50,41,2,7,0,0.82,0.04,0.14,0.0
mlp512x1,bbb,3,val,standard,,,standard,standard,mlp512x1|bbb|s3|val|standard,0.075,0.075,0.05,0.05,0.5,50,0,29,21,0,0.0,0.58,0.42,0.0
mlp512x1,bbb,3,val,standard,,,standard,standard,mlp512x1|bbb|s3|val|standard,0.075,0.075,0.05,0.05,0.9,50,0,37,13,0,0.0,0.74,0.26,0.0
mlp512x1,bbb,3,val,standard,,,standard,standard,mlp512x1|bbb|s3|val|standard,0.075,0.075,0.05,0.07,0.5,50,0,43,7,0,0.0,0.86,0.14,0.0
mlp512x1,bbb,3,val,standard,,,standard,standard,mlp512x1|bbb|s3|val|standard,0.075,0.075,0.05,0.07,0.9,50,0,45,5,0,0.0,0.9,0.1,0.0
mlp512x1,bbb,3,val,standard,,,standard,standard,mlp512x1|bbb|s3|val|standard,0.075,0.075,0.05,0.08,0.5,50,0,46,4,0,0.0,0.92,0.08,0.0
mlp512x1,bbb,3,val,standard,,,standard,standard,mlp512x1|bbb|s3|val|standard,0.075,0.075,0.05,0.08,0.9,50,0,48,2,0,0.0,0.96,0.04,0.0
mlp512x1,bbb,3,val,standard,,,standard,standard,mlp512x1|bbb|s3|val|standard,0.075,0.075,0.05,0.1,0.5,50,0,49,1,0,0.0,0.98,0.02,0.0
mlp512x1,bbb,3,val,standard,,,standard,standard,mlp512x1|bbb|s3|val|standard,0.075,0.075,0.05,0.1,0.9,50,0,50,0,0,0.0,1.0,0.0,0.0
mlp512x1,bbb,4,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s4|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,0.5,50,48,2,0,0,0.96,0.04,0.0,0.0
mlp512x1,bbb,4,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s4|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,0.9,50,48,2,0,0,0.96,0.04,0.0,0.0
mlp512x1,bbb,4,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s4|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.05,0.5,50,47,3,0,0,0.94,0.06,0.0,0.0
mlp512x1,bbb,4,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s4|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.05,0.9,50,46,3,1,0,0.92,0.06,0.02,0.0
mlp512x1,bbb,4,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s4|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.07,0.5,50,42,4,4,0,0.84,0.08,0.08,0.0
mlp512x1,bbb,4,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s4|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.07,0.9,50,41,5,4,0,0.82,0.1,0.08,0.0
mlp512x1,bbb,4,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s4|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,0.5,50,40,6,4,0,0.8,0.12,0.08,0.0
mlp512x1,bbb,4,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s4|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,0.9,50,39,6,5,0,0.78,0.12,0.1,0.0
mlp512x1,bbb,4,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s4|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,0.5,50,30,7,13,0,0.6,0.14,0.26,0.0
mlp512x1,bbb,4,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s4|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,0.9,50,29,7,14,0,0.58,0.14,0.28,0.0
mlp512x1,bbb,4,val,standard,,,standard,standard,mlp512x1|bbb|s4|val|standard,0.075,0.075,0.05,0.01,0.5,50,44,2,4,0,0.88,0.04,0.08,0.0
mlp512x1,bbb,4,val,standard,,,standard,standard,mlp512x1|bbb|s4|val|standard,0.075,0.075,0.05,0.01,0.9,50,40,2,8,0,0.8,0.04,0.16,0.0
mlp512x1,bbb,4,val,standard,,,standard,standard,mlp512x1|bbb|s4|val|standard,0.075,0.075,0.05,0.05,0.5,50,0,31,19,0,0.0,0.62,0.38,0.0
mlp512x1,bbb,4,val,standard,,,standard,standard,mlp512x1|bbb|s4|val|standard,0.075,0.075,0.05,0.05,0.9,50,0,37,13,0,0.0,0.74,0.26,0.0
mlp512x1,bbb,4,val,standard,,,standard,standard,mlp512x1|bbb|s4|val|standard,0.075,0.075,0.05,0.07,0.5,50,0,45,5,0,0.0,0.9,0.1,0.0
mlp512x1,bbb,4,val,standard,,,standard,standard,mlp512x1|bbb|s4|val|standard,0.075,0.075,0.05,0.07,0.9,50,0,47,3,0,0.0,0.94,0.06,0.0
mlp512x1,bbb,4,val,standard,,,standard,standard,mlp512x1|bbb|s4|val|standard,0.075,0.075,0.05,0.08,0.5,50,0,47,3,0,0.0,0.94,0.06,0.0
mlp512x1,bbb,4,val,standard,,,standard,standard,mlp512x1|bbb|s4|val|standard,0.075,0.075,0.05,0.08,0.9,50,0,49,1,0,0.0,0.98,0.02,0.0
mlp512x1,bbb,4,val,standard,,,standard,standard,mlp512x1|bbb|s4|val|standard,0.075,0.075,0.05,0.1,0.5,50,0,50,0,0,0.0,1.0,0.0,0.0
mlp512x1,bbb,4,val,standard,,,standard,standard,mlp512x1|bbb|s4|val|standard,0.075,0.075,0.05,0.1,0.9,50,0,50,0,0,0.0,1.0,0.0,0.0
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,0.5,50,48,2,0,0,0.96,0.04,0.0,0.0
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,0.9,50,48,2,0,0,0.96,0.04,0.0,0.0
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.05,0.5,50,48,2,0,0,0.96,0.04,0.0,0.0
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.05,0.9,50,48,2,0,0,0.96,0.04,0.0,0.0
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.07,0.5,50,48,2,0,0,0.96,0.04,0.0,0.0
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.07,0.9,50,48,2,0,0,0.96,0.04,0.0,0.0
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,0.5,50,46,2,2,0,0.92,0.04,0.04,0.0
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,0.9,50,46,2,2,0,0.92,0.04,0.04,0.0
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,0.5,50,39,3,8,0,0.78,0.06,0.16,0.0
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,0.9,50,39,3,8,0,0.78,0.06,0.16,0.0
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.01,0.5,50,47,2,1,0,0.94,0.04,0.02,0.0
