architecture,family,seed,eval_split,training,train_epsilon,rob_lam,config_id,config_label,model_id,cert_theta,cert_gamma,cert_alpha,eval_epsilon,n_inputs,n_with_bounds,mean_bound_width,mean_cp_ci_width,mean_unknown_frac,frac_lower_at_zero,upper_bound_ceiling,frac_upper_at_ceiling,mean_property_evaluations
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.07,50,50,0.11841686911416549,0.04158403393200996,0.04473491923466063,0.1,0.925,0.0,105.9
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,50,50,0.21195098271889123,0.046535578617853755,0.1398000451898807,0.16,0.925,0.0,120.42
mlp512x1,bbb,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,50,50,0.3611591756761672,0.043889933258337344,0.2941610348360145,0.42,0.925,0.0,141.14
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.01,50,50,0.10256667974586539,0.04747888342036833,0.026813255088331177,0.04,0.925,0.0,119.06
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.05,50,50,0.4709084591933798,0.037315636908736065,0.4051546391752578,1.0,0.925,0.0,190.22
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.07,50,50,0.1852023469338987,0.037315636908736065,0.11237113402061855,1.0,0.925,0.0,141.48
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.08,50,50,0.12090903484202227,0.037315636908736065,0.04742268041237113,1.0,0.925,0.0,123.3
mlp512x1,bbb,2,val,standard,,,standard,standard,mlp512x1|bbb|s2|val|standard,0.075,0.075,0.05,0.1,50,50,0.08227167293316429,0.037315636908736065,0.007216494845360824,1.0,0.925,0.0,105.28
mlp512x1,bbb,3,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,50,50,0.07499999999999997,0.03843664243397704,0.0,0.04,0.925,0.0,94.12
mlp512x1,bbb,3,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.05,50,50,0.07518348623853206,0.03864011266405981,0.0001834862385321101,0.06,0.925,0.0,94.48
mlp512x1,bbb,3,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.07,50,50,0.14603650677295701,0.040570607222097516,0.07201683324289626,0.14,0.925,0.0,110.32
mlp512x1,bbb,3,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,50,50,0.13561016031905948,0.0390836276031391,0.0636387974935879,0.18,0.925,0.0,103.42
mlp512x1,bbb,3,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,50,50,0.2900580197657495,0.044678399356104945,0.22034015568657686,0.34,0.925,0.0,132.1
mlp512x1,bbb,3,val,standard,,,standard,standard,mlp512x1|bbb|s3|val|standard,0.075,0.075,0.05,0.01,50,50,0.10814295447537212,0.04676492768487208,0.03287711118526513,0.04,0.925,0.0,115.22
mlp512x1,bbb,3,val,standard,,,standard,standard,mlp512x1|bbb|s3|val|standard,0.075,0.075,0.05,0.05,50,50,0.46701871386339583,0.037315636908736065,0.4043298969072165,1.0,0.925,0.0,186.26
mlp512x1,bbb,3,val,standard,,,standard,standard,mlp512x1|bbb|s3|val|standard,0.075,0.075,0.05,0.07,50,50,0.20991593065627534,0.037315636908736065,0.14,1.0,0.925,0.0,131.2
mlp512x1,bbb,3,val,standard,,,standard,standard,mlp512x1|bbb|s3|val|standard,0.075,0.075,0.05,0.08,50,50,0.16075034744521022,0.037315636908736065,0.08412371134020619,1.0,0.925,0.0,121.3
mlp512x1,bbb,3,val,standard,,,standard,standard,mlp512x1|bbb|s3|val|standard,0.075,0.075,0.05,0.1,50,50,0.09507939970334174,0.037315636908736065,0.021443298969072166,1.0,0.925,0.0,109.9
mlp512x1,bbb,4,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s4|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,50,50,0.07499999999999997,0.03843664243397704,0.0,0.04,0.925,0.0,94.12
mlp512x1,bbb,4,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s4|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.05,50,50,0.08188154713940367,0.0397423660569821,0.007266629007202373,0.06,0.925,0.0,100.28
mlp512x1,bbb,4,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s4|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.07,50,50,0.1463339961702754,0.04249599652326684,0.07279518942499759,0.12,0.925,0.0,109.96
mlp512x1,bbb,4,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s4|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,50,50,0.15281671468046323,0.04187694685801295,0.08161479075460151,0.18,0.925,0.0,110.14
mlp512x1,bbb,4,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|bbb|s4|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,50,50,0.3205027229445775,0.043165095850372606,0.258541111073419,0.34,0.925,0.0,119.0
mlp512x1,bbb,4,val,standard,,,standard,standard,mlp512x1|bbb|s4|val|standard,0.075,0.075,0.05,0.01,50,50,0.1343674738183934,0.04811821336556804,0.055991362428854885,0.04,0.925,0.0,120.18
mlp512x1,bbb,4,val,standard,,,standard,standard,mlp512x1|bbb|s4|val|standard,0.075,0.075,0.05,0.05,50,50,0.4604664796248992,0.037315636908736065,0.3983505154639175,1.0,0.925,0.0,188.38
mlp512x1,bbb,4,val,standard,,,standard,standard,mlp512x1|bbb|s4|val|standard,0.075,0.075,0.05,0.07,50,50,0.18835269172376695,0.037315636908736065,0.11278350515463917,1.0,0.925,0.0,139.1
mlp512x1,bbb,4,val,standard,,,standard,standard,mlp512x1|bbb|s4|val|standard,0.075,0.075,0.05,0.08,50,50,0.1374791530622969,0.037315636908736065,0.059381443298969064,1.0,0.925,0.0,121.1
mlp512x1,bbb,4,val,standard,,,standard,standard,mlp512x1|bbb|s4|val|standard,0.075,0.075,0.05,0.1,50,50,0.08392333013000584,0.037315636908736065,0.008453608247422681,1.0,0.925,0.0,107.06
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,50,50,0.07499999999999997,0.03843664243397704,0.0,0.04,0.925,0.0,94.12
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.05,50,50,0.07499999999999997,0.03843664243397704,0.0,0.04,0.925,0.0,94.12
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.07,50,50,0.07499999999999997,0.03843664243397704,0.0,0.04,0.925,0.0,94.12
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,50,50,0.11199999999999996,0.03838993387042534,0.04,0.08,0.925,0.0,94.24
mlp512x1,deterministic,0,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s0|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,50,50,0.22299999999999998,0.03822645389799436,0.16,0.22,0.925,0.0,94.66
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.01,50,50,0.09349999999999996,0.038413288152201186,0.02,0.06,0.925,0.0,94.18
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.05,50,50,0.5655205479452055,0.037315636908736065,0.528659793814433,1.0,0.925,0.0,104.8
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.07,50,50,0.22299999999999995,0.037315636908736065,0.16,1.0,0.925,0.0,97.0
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.08,50,50,0.16749999999999993,0.037315636908736065,0.1,1.0,0.925,0.0,97.0
mlp512x1,deterministic,0,val,standard,,,standard,standard,mlp512x1|deterministic|s0|val|standard,0.075,0.075,0.05,0.1,50,50,0.11199999999999996,0.037315636908736065,0.04,1.0,0.925,0.0,97.0
mlp512x1,deterministic,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,50,50,0.07499999999999997,0.03843664243397704,0.0,0.04,0.925,0.0,94.12
mlp512x1,deterministic,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.05,50,50,0.09349999999999996,0.038413288152201186,0.02,0.06,0.925,0.0,94.18
mlp512x1,deterministic,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.07,50,50,0.11199999999999996,0.03836657958864948,0.04,0.1,0.925,0.0,94.3
mlp512x1,deterministic,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,50,50,0.14899999999999997,0.038319871025097776,0.07814432989690723,0.14,0.925,0.0,96.44
mlp512x1,deterministic,1,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s1|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,50,50,0.2587307692307692,0.0381563910526668,0.19711340206185568,0.28,0.925,0.0,98.1
mlp512x1,deterministic,1,val,standard,,,standard,standard,mlp512x1|deterministic|s1|val|standard,0.075,0.075,0.05,0.01,50,50,0.07499999999999997,0.03843664243397704,0.0,0.04,0.925,0.0,94.12
mlp512x1,deterministic,1,val,standard,,,standard,standard,mlp512x1|deterministic|s1|val|standard,0.075,0.075,0.05,0.05,50,50,0.49487671232876707,0.037315636908736065,0.4523711340206185,1.0,0.925,0.0,100.9
mlp512x1,deterministic,1,val,standard,,,standard,standard,mlp512x1|deterministic|s1|val|standard,0.075,0.075,0.05,0.07,50,50,0.27849999999999997,0.037315636908736065,0.21896907216494846,1.0,0.925,0.0,98.56
mlp512x1,deterministic,1,val,standard,,,standard,standard,mlp512x1|deterministic|s1|val|standard,0.075,0.075,0.05,0.08,50,50,0.16749999999999993,0.037315636908736065,0.09855670103092784,1.0,0.925,0.0,98.64
mlp512x1,deterministic,1,val,standard,,,standard,standard,mlp512x1|deterministic|s1|val|standard,0.075,0.075,0.05,0.1,50,50,0.09349999999999996,0.037315636908736065,0.02,1.0,0.925,0.0,97.0
mlp512x1,deterministic,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,50,50,0.07499999999999997,0.03843664243397704,0.0,0.04,0.925,0.0,94.12
mlp512x1,deterministic,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.05,50,50,0.07499999999999997,0.038413288152201186,0.0,0.06,0.925,0.0,94.18
mlp512x1,deterministic,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.07,50,50,0.07499999999999997,0.038413288152201186,0.0,0.06,0.925,0.0,94.18
mlp512x1,deterministic,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,50,50,0.07499999999999997,0.038413288152201186,0.0,0.06,0.925,0.0,94.18
mlp512x1,deterministic,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,50,50,0.22299999999999998,0.038203099616218504,0.16,0.24,0.925,0.0,94.72
mlp512x1,deterministic,2,val,standard,,,standard,standard,mlp512x1|deterministic|s2|val|standard,0.075,0.075,0.05,0.01,50,50,0.11199999999999996,0.03838993387042534,0.04,0.08,0.925,0.0,94.24
mlp512x1,deterministic,2,val,standard,,,standard,standard,mlp512x1|deterministic|s2|val|standard,0.075,0.075,0.05,0.05,50,50,0.556,0.03733899119051192,0.52,0.98,0.925,0.0,96.94
mlp512x1,deterministic,2,val,standard,,,standard,standard,mlp512x1|deterministic|s2|val|standard,0.075,0.075,0.05,0.07,50,50,0.31549999999999995,0.037315636908736065,0.26,1.0,0.925,0.0,97.0
mlp512x1,deterministic,2,val,standard,,,standard,standard,mlp512x1|deterministic|s2|val|standard,0.075,0.075,0.05,0.08,50,50,0.22299999999999995,0.037315636908736065,0.16,1.0,0.925,0.0,97.0
mlp512x1,deterministic,2,val,standard,,,standard,standard,mlp512x1|deterministic|s2|val|standard,0.075,0.075,0.05,0.1,50,50,0.09349999999999996,0.037315636908736065,0.02,1.0,0.925,0.0,97.0
mlp512x1,deterministic,3,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s3|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,50,50,0.07499999999999997,0.03843664243397704,0.0,0.04,0.925,0.0,94.12
mlp512x1,deterministic,3,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s3|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.05,50,50,0.07499999999999997,0.03843664243397704,0.0,0.04,0.925,0.0,94.12
mlp512x1,deterministic,3,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s3|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.07,50,50,0.11199999999999996,0.03836657958864948,0.04,0.1,0.925,0.0,94.3
mlp512x1,deterministic,3,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s3|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,50,50,0.11199999999999996,0.03836657958864948,0.04,0.1,0.925,0.0,94.3
mlp512x1,deterministic,3,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s3|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,50,50,0.22151804209822912,0.038179745334442655,0.15649484536082475,0.26,0.925,0.0,100.68
mlp512x1,deterministic,3,val,standard,,,standard,standard,mlp512x1|deterministic|s3|val|standard,0.075,0.075,0.05,0.01,50,50,0.07499999999999997,0.03843664243397704,0.0,0.04,0.925,0.0,94.12
mlp512x1,deterministic,3,val,standard,,,standard,standard,mlp512x1|deterministic|s3|val|standard,0.075,0.075,0.05,0.05,50,50,0.5372075471698112,0.03733899119051192,0.4983505154639175,0.98,0.925,0.0,99.24
mlp512x1,deterministic,3,val,standard,,,standard,standard,mlp512x1|deterministic|s3|val|standard,0.075,0.075,0.05,0.07,50,50,0.27849999999999997,0.037315636908736065,0.22,1.0,0.925,0.0,97.0
mlp512x1,deterministic,3,val,standard,,,standard,standard,mlp512x1|deterministic|s3|val|standard,0.075,0.075,0.05,0.08,50,50,0.18599999999999994,0.037315636908736065,0.12,1.0,0.925,0.0,97.0
mlp512x1,deterministic,3,val,standard,,,standard,standard,mlp512x1|deterministic|s3|val|standard,0.075,0.075,0.05,0.1,50,50,0.11199999999999996,0.037315636908736065,0.04,1.0,0.925,0.0,97.0
mlp512x1,deterministic,4,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s4|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,50,50,0.07499999999999997,0.03843664243397704,0.0,0.04,0.925,0.0,94.12
mlp512x1,deterministic,4,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s4|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.05,50,50,0.09349999999999996,0.038413288152201186,0.02,0.06,0.925,0.0,94.18
mlp512x1,deterministic,4,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s4|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.07,50,50,0.07499999999999997,0.038413288152201186,0.0,0.06,0.925,0.0,94.18
mlp512x1,deterministic,4,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s4|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,50,50,0.13049999999999998,0.038343225306873625,0.06,0.12,0.925,0.0,94.36
mlp512x1,deterministic,4,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s4|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,50,50,0.16749999999999995,0.038249808179770216,0.1,0.2,0.925,0.0,94.6
mlp512x1,deterministic,4,val,standard,,,standard,standard,mlp512x1|deterministic|s4|val|standard,0.075,0.075,0.05,0.01,50,50,0.07499999999999997,0.03843664243397704,0.0,0.04,0.925,0.0,94.12
mlp512x1,deterministic,4,val,standard,,,standard,standard,mlp512x1|deterministic|s4|val|standard,0.075,0.075,0.05,0.05,50,50,0.5929079601990049,0.037315636908736065,0.5581443298969072,1.0,0.925,0.0,99.08
mlp512x1,deterministic,4,val,standard,,,standard,standard,mlp512x1|deterministic|s4|val|standard,0.075,0.075,0.05,0.07,50,50,0.2985384615384615,0.037315636908736065,0.24144329896907216,1.0,0.925,0.0,99.22
mlp512x1,deterministic,4,val,standard,,,standard,standard,mlp512x1|deterministic|s4|val|standard,0.075,0.075,0.05,0.08,50,50,0.15783561643835614,0.037315636908736065,0.08804123711340207,1.0,0.925,0.0,100.9
mlp512x1,deterministic,4,val,standard,,,standard,standard,mlp512x1|deterministic|s4|val|standard,0.075,0.075,0.05,0.1,50,50,0.09349999999999996,0.037315636908736065,0.02,1.0,0.925,0.0,97.0
