architecture,family,seed,eval_split,training,train_epsilon,rob_lam,config_id,config_label,model_id,cert_theta,cert_gamma,cert_alpha,eval_epsilon,mean_p_safe_lower,mean_p_safe_upper,mean_interval_width,frac_p_safe_lower_geq_0p5,mean_p_safe_point,median_p_safe_point,frac_p_safe_point_geq_0p9,mean_unknown_frac,mean_property_evaluations,mean_net_frac_safe,mean_net_frac_unsafe
mlp512x1,deterministic,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.07,0.8694999999999999,0.9445,0.07499999999999997,0.94,0.94,1.0,0.94,0.0,94.18,0.94,0.06
mlp512x1,deterministic,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,0.8694999999999999,0.9445,0.07499999999999997,0.94,0.94,1.0,0.94,0.0,94.18,0.94,0.06
mlp512x1,deterministic,2,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s2|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,0.703,0.9259999999999999,0.22299999999999998,0.76,0.76,1.0,0.76,0.16,94.72,0.76,0.08
mlp512x1,deterministic,2,val,standard,,,standard,standard,mlp512x1|deterministic|s2|val|standard,0.075,0.075,0.05,0.01,0.851,0.963,0.11199999999999996,0.92,0.92,1.0,0.92,0.04,94.24,0.92,0.04
mlp512x1,deterministic,2,val,standard,,,standard,standard,mlp512x1|deterministic|s2|val|standard,0.075,0.075,0.05,0.05,0.018500000000000003,0.5745,0.556,0.02,0.02,0.0,0.02,0.52,96.94,0.02,0.46
mlp512x1,deterministic,2,val,standard,,,standard,standard,mlp512x1|deterministic|s2|val|standard,0.075,0.075,0.05,0.07,0.0,0.31549999999999995,0.31549999999999995,0.0,0.0,0.0,0.0,0.26,97.0,0.0,0.74
mlp512x1,deterministic,2,val,standard,,,standard,standard,mlp512x1|deterministic|s2|val|standard,0.075,0.075,0.05,0.08,0.0,0.22299999999999995,0.22299999999999995,0.0,0.0,0.0,0.0,0.16,97.0,0.0,0.84
mlp512x1,deterministic,2,val,standard,,,standard,standard,mlp512x1|deterministic|s2|val|standard,0.075,0.075,0.05,0.1,0.0,0.09349999999999996,0.09349999999999996,0.0,0.0,0.0,0.0,0.02,97.0,0.0,0.98
mlp512x1,deterministic,3,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s3|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.01,0.8879999999999998,0.963,0.07499999999999997,0.96,0.96,1.0,0.96,0.0,94.12,0.96,0.04
mlp512x1,deterministic,3,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s3|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.05,0.8879999999999998,0.963,0.07499999999999997,0.96,0.96,1.0,0.96,0.0,94.12,0.96,0.04
mlp512x1,deterministic,3,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s3|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.07,0.8324999999999999,0.9445,0.11199999999999996,0.9,0.9,1.0,0.9,0.04,94.3,0.9,0.06
mlp512x1,deterministic,3,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s3|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.08,0.8324999999999999,0.9445,0.11199999999999996,0.9,0.9,1.0,0.9,0.04,94.3,0.9,0.06
mlp512x1,deterministic,3,val,robust,0.08,0.25,robust_eps0p08_lam0p25,"robust ($\epsilon_{train}=0.08$, $\lambda=0.25$)",mlp512x1|deterministic|s3|val|robust_eps0p08_lam0p25,0.075,0.075,0.05,0.1,0.6844999999999999,0.9060180420982291,0.22151804209822912,0.74,0.74,1.0,0.74,0.15649484536082475,100.68,0.74,0.1
mlp512x1,deterministic,3,val,standard,,,standard,standard,mlp512x1|deterministic|s3|val|standard,0.075,0.075,0.05,0.01,0.8879999999999998,0.963,0.07499999999999997,0.96,0.96,1.0,0.96,0.0,94.12,0.96,0.04
mlp512x1,deterministic,3,val,standard,,,standard,standard,mlp512x1|deterministic|s3|val|standard,0.075,0.075,0.05,0.05,0.018500000000000003,0.5557075471698113,0.5372075471698112,0.02,0.02,0.0,0.02,0.4983505154639175,99.24,0.02,0.48
mlp512x1,deterministic,3,val,standard,,,standard,standard,mlp512x1|deterministic|s3|val|standard,0.075,0.075,0.05,0.07,0.0,0.27849999999999997,0.27849999999999997,0.0,0.0,0.0,0.0,0.22,97.0,0.0,0.78
mlp512x1,deterministic,3,val,standard,,,standard,standard,mlp512x1|deterministic|s3|val|standard,0.075,0.075,0.05,0.08,0.0,0.18599999999999994,0.18599999999999994,0.0,0.0,0.0,0.0,0.12,97.0,0.0,0.88
mlp512x1,deterministic,3,val,standard,,,standard,standard,mlp512x1|deterministic|s3|val|standard,0.075,0.075,0.05,0.1,0.0,0.11199999999999996,0.11199999999999996,0.0,0.0,0.0,0.0,0.04,97.0,0.0,0.96
